ts_by_detla_seconds,value_baro,value_rain_day,value_humi_in,value_temp_in,value_humi_out,value_temp_out,value_solar,value_wind,value_MPPT
1571019720.0,1018.87157894737,0.0,62.0,26.67544473684183,71.55263157894737,24.147657894736852,157.42105263157896,3.0078947368421582,94.93157894736814
1571020320.0,1018.8544736842039,0.0,62.0,26.70759473684227,70.6842105263158,24.349415789473674,284.60526315789474,2.747368421052624,124.67368421052572
1571020920.0,1018.8722222222073,0.0,62.0,26.737644444444502,70.27777777777777,24.37811111111076,198.77777777777777,2.8000000000000114,121.05555555555513
1571021520.0,1018.8574999999886,0.0,61.95,26.766649999999665,70.4,24.40834999999965,212.75,2.9475000000000073,112.46000000000001
1571022120.0,1018.8955263157904,0.0,61.5,26.80408157894727,70.05263157894737,24.44590789473712,216.05263157894737,2.676315789473688,103.042105263157
1571022720.0,1018.9295000000068,0.0,61.45,26.880555000000662,69.9,24.458330000000117,182.8,2.3850000000000002,144.2699999999994
1571023320.0,1018.9667647058833,0.0,60.970588235294116,26.937870588235615,69.94117647058823,24.418294117647033,161.8235294117647,3.1764705882353024,120.31176470588214
1571023920.0,1019.0064999999956,0.0,60.55,26.961080000000173,69.85,24.3722399999999,147.9,2.9925000000000144,128.19999999999996
1571024520.0,1019.0081578947356,0.0,60.23684210526316,26.97221578947399,70.0,24.425439473684406,132.0,2.8421052631579045,106.17368421052527
1571025120.0,1019.0142105263338,0.0,59.18421052631579,26.932771052631466,68.97368421052632,24.466363157895028,81.57894736842105,2.8184210526315723,109.21052631579055
1571025720.0,1019.0399999999945,0.0,56.9375,26.71875312499952,67.59375,24.461803125000063,92.46875,2.9812499999999935,113.2625000000017
1571026320.0,1019.234473684213,0.0,55.73684210526316,26.407902631579475,67.78947368421052,24.416678947368386,72.73684210526316,3.0552631578947462,111.56842105263131
1571026920.0,1019.3594117647168,0.0,55.35294117647059,26.119294117647375,69.3529411764706,24.26471470588248,51.6764705882353,2.8588235294117657,116.91176470588391
1571027520.0,1019.4250000000198,0.0,55.4,25.872215000000153,69.65,24.158349999999817,27.85,2.767500000000014,120.29000000000005
1571028120.0,1019.4618421052779,0.0,55.63157894736842,25.649113157894785,69.55263157894737,24.036550000000023,18.236842105263158,2.392105263157909,101.37894736842128
1571028720.0,1019.6236842105257,0.0,56.28947368421053,25.42689210526315,70.15789473684211,23.91812894736833,20.342105263157894,2.6763157894736795,111.22631578947372
1571029320.0,1019.738421052643,0.0,57.5,25.342078947368574,72.76315789473684,23.719297368421262,15.289473684210526,2.5342105263157997,73.54736842105183
1571029920.0,1019.8726315789639,0.0,58.10526315789474,25.372805263157893,72.07894736842105,23.5043894736841,8.81578947368421,2.794736842105285,38.768421052631794
1571030520.0,1019.9312500000129,0.0,58.59375,25.435762500000244,73.3125,23.355893750000092,2.46875,2.2640625000000094,5.818749999999919
1571031120.0,1020.0049999999999,0.0,59.0,25.45832500000006,74.0,23.263874999999995,0.0,3.600000000000002,2.300000000000001
1571031720.0,1020.1524999999992,0.0,60.0,25.51390000000002,75.0,23.08335000000003,0.0,2.5875000000000057,2.1499999999999995
1571032320.0,1020.2766666666764,0.0,60.425925925925924,25.53807407407427,74.70370370370371,23.068924074074268,1.4814814814814814,2.8000000000000163,15.45925925925915
1571032920.0,1020.3260000000106,0.0,60.85,25.53331499999968,74.1,23.061100000000458,4.4,3.0599999999999956,47.57000000000077
1571033520.0,1020.4313157894584,0.0,61.0,25.549697368420677,73.78947368421052,23.045307894736567,6.473684210526316,2.3210526315789566,79.65789473684318
1571034120.0,1020.5178124999956,0.0,61.0,25.54514374999991,73.25,23.052074999999757,8.125,2.41874999999999,106.7374999999999
1571034720.0,1020.6434999999959,0.0,61.45,25.533359999999835,72.45,23.091654999999957,12.7,2.3850000000000344,187.58999999999966
1571035320.0,1020.8120588235373,0.0,61.38235294117647,25.524529411764597,72.0,23.11110000000005,14.764705882352942,2.0382352941176354,205.51176470587902
1571035920.0,1020.9716666666635,0.0,61.0,25.51235555555549,72.05555555555556,23.14815000000039,22.333333333333332,2.2250000000000196,252.97777777777688
1571036520.0,1021.0487500000004,0.0,61.0,25.52606249999988,72.375,23.23957812499981,25.90625,2.0249999999999906,232.8062499999969
1571037120.0,1021.0859999999996,0.0,61.0,25.507413333333314,72.26666666666667,23.340743333333293,31.6,2.160000000000008,272.86666666666963
1571037720.0,1021.1930555555587,0.0,61.0,25.496916666666745,71.83333333333333,23.442900000000076,94.16666666666667,2.525000000000023,331.3777777777783
1571038320.0,1021.3157894736794,0.0,61.0,25.50292105263138,71.5,23.58916578947376,118.42105263157895,2.297368421052642,392.44736842105294
1571038920.0,1021.4831250000058,0.0,61.4375,25.510412500000253,71.59375,23.701378124999973,147.5,2.081250000000011,442.71249999999736
1571039520.0,1021.5261111111062,0.0,61.5,25.510811111111266,71.61111111111111,23.834872222222284,165.19444444444446,2.1000000000000103,765.994444444451
1571040120.0,1021.5689999999865,0.0,61.5,25.530539999999654,71.75,24.044435000000366,190.45,2.4075000000000046,592.9999999999918
1571040720.0,1021.5302941176468,0.0,61.5,25.566973529411143,70.97058823529412,24.207505882352827,213.1764705882353,2.448529411764726,395.788235294112
1571041320.0,1021.59842105263,0.0,61.71052631578947,25.606705263157895,70.94736842105263,24.14035000000025,226.71052631578948,2.6289473684210702,387.6842105263102
1571041920.0,1021.6847368421132,0.0,62.0,25.66226052631545,70.94736842105263,23.96344999999972,245.42105263157896,2.5578947368421,259.8684210526336
1571042520.0,1021.6976315789555,0.0,61.60526315789474,25.72075526315764,71.44736842105263,23.941539473684518,285.44736842105266,2.699999999999996,203.16842105262884
1571043120.0,1021.7725757575695,0.0,61.93939393939394,25.78282424242393,72.42424242424242,23.96632727272715,114.71212121212122,2.809090909090911,197.7727272727277
1571043720.0,1021.8992857142867,0.0,62.0,25.819048571428826,75.77142857142857,23.516667142856967,71.08571428571429,2.4814285714285775,176.11714285714083
1571044320.0,1021.8672222222168,0.0,61.72222222222222,25.84259166666679,78.38888888888889,23.095672222222028,98.30555555555556,2.32500000000001,157.52222222222437
1571044920.0,1021.7950000000103,0.0,56.63157894736842,25.54386052631557,78.3157894736842,23.096478947368308,111.86842105263158,2.131578947368405,150.963157894737
1571045520.0,1021.7850000000005,0.0,53.55,25.033335000000008,77.9,23.113880000000222,56.55,2.4075000000000006,139.88000000000142
1571046120.0,1021.784999999998,0.0,53.9,24.616669999999786,77.85,23.11943000000009,59.75,2.8125000000000355,127.29000000000039
1571046720.0,1021.7181578947244,0.0,55.1578947368421,24.35964473684238,77.65789473684211,23.097939473684207,142.89473684210526,2.865789473684206,146.39473684210503
1571047320.0,1021.745833333333,0.0,55.861111111111114,24.195972222222295,77.63888888888889,23.17898611111159,137.30555555555554,2.8249999999999824,112.33888888888936
1571047920.0,1021.7499999999961,0.0,56.05263157894737,24.058499999999952,77.23684210526316,23.225126315789414,128.89473684210526,2.581578947368415,129.90000000000092
1571048520.0,1021.6466666666687,0.0,56.5,23.91820555555538,75.22222222222223,23.36571944444451,120.88888888888889,2.5750000000000157,116.1777777777765
1571049120.0,1021.577000000022,0.0,56.55,23.794445000000085,73.95,23.63055000000017,135.7,2.475000000000013,94.05999999999969
1571049720.0,1021.5620000000114,0.0,59.0,23.749994999999934,72.0,23.877784999999314,387.7,2.677499999999998,112.93000000000086
1571050320.0,1021.4989473684193,0.0,60.5,23.833323684210423,71.34210526315789,24.071642105262818,400.13157894736844,2.7947368421052725,107.59999999999806
1571050920.0,1021.530555555545,0.0,60.69444444444444,23.947538888888975,71.77777777777777,24.04321944444449,150.36111111111111,2.8249999999999846,114.45555555555613
1571051520.0,1021.4859999999957,0.0,58.7,23.88332500000008,72.1,23.92221499999986,185.6,2.812499999999989,132.42999999999967
1571052120.0,1021.5155263157741,0.0,58.68421052631579,23.814326315789806,71.55263157894737,24.01460789473688,310.7105263157895,2.4394736842105154,110.76315789473773
1571052720.0,1021.5074999999988,0.0,59.45,23.89164000000039,71.05,24.41666000000019,449.75,2.587499999999995,107.91000000000062
1571053320.0,1021.4180000000048,0.0,59.65,23.988879999999938,73.1,24.205565000000373,143.5,2.4975000000000236,136.2700000000006
1571053920.0,1020.9691176470697,0.0,59.529411764705884,24.138891176470413,73.76470588235294,23.849682352941294,117.3529411764706,2.700000000000025,125.81764705882391
1571054520.0,1019.2019444444452,0.0,57.27777777777778,24.504638888888906,72.88888888888889,24.848786111111732,348.1666666666667,2.7750000000000066,121.05555555555742
1571055120.0,1019.1756249999952,0.0,58.40625,24.718756250000357,72.84375,24.902790624999632,158.25,2.9390625000000106,136.44999999999905
1571055720.0,1019.1234210526305,0.0,59.94736842105263,24.992686842104902,72.73684210526316,24.719299999999908,218.47368421052633,2.8184210526315745,125.87894736842068
1571056320.0,1019.0857894736803,0.0,60.8421052631579,25.23244736842119,71.92105263157895,24.65643157894755,233.57894736842104,2.8184210526315674,134.28421052631418
1571056920.0,1018.9649999999947,0.0,61.72222222222222,25.45525277777766,71.33333333333333,24.90432222222224,342.8333333333333,2.875000000000024,138.1444444444432
1571057520.0,1018.8718749999958,0.0,62.1875,25.635425000000062,71.8125,24.906243750000016,109.875,2.7562500000000023,124.37499999999929
1571100720.0,1022.2249999999981,0.0,60.5,23.916650000000015,73.75,22.70834999999999,65.75,3.2625000000000153,90.29999999999966
1571101320.0,1022.1720000000057,0.0,60.8,23.930550000000146,74.0,22.68611999999982,51.7,2.7450000000000023,107.74999999999935
1571101920.0,1022.1291666666841,0.0,60.22222222222222,23.899661111110944,75.80555555555556,22.4382777777777,90.22222222222223,2.9499999999999726,116.49444444444346
1571102520.0,1022.058611111111,0.0,60.916666666666664,23.831786111111505,76.5,22.39966666666716,104.80555555555556,2.6749999999999927,137.0333333333294
1571103120.0,1021.976999999976,0.0,61.2,23.811109999999598,76.35,22.449975000000325,44.5,2.2949999999999977,124.92000000000334
1571103720.0,1021.8665000000067,0.0,60.75,23.73887500000016,76.35,22.35831500000009,139.05,2.722500000000022,94.51000000000059
1571104320.0,1021.7795000000144,0.0,61.3,23.566665000000206,75.75,22.51664999999993,88.85,2.587499999999984,123.51999999999843
1571104920.0,1021.7844444444576,0.0,62.361111111111114,23.35337222222249,75.86111111111111,22.48610000000005,177.94444444444446,2.4500000000000073,121.86111111110975
1571105520.0,1021.7534210526445,0.0,62.60526315789474,23.187139473684752,75.05263157894737,22.567265789473414,124.3157894736842,2.4157894736841907,122.07368421052625
1571106120.0,1021.7613157894762,0.0,63.05263157894737,23.11550000000018,75.34210526315789,22.450302631578932,45.89473684210526,2.510526315789477,115.15263157894633
1571106720.0,1021.7430000000115,0.0,63.05,22.969450000000357,75.75,22.24723500000028,43.45,2.6775000000000047,141.08999999999932
1571107320.0,1021.6873684210412,0.0,63.60526315789474,22.833344736842502,75.55263157894737,22.231007894736766,45.1578947368421,2.510526315789446,99.41052631579025
1571107920.0,1021.6744999999879,0.0,64.15,22.73057000000031,74.9,22.205574999999598,21.1,2.564999999999988,100.13000000000055
1571108520.0,1021.6089999999992,0.0,64.65,22.633325000000102,74.95,22.16943999999968,13.75,2.655000000000012,65.22000000000084
1571109120.0,1021.5935294117617,0.0,65.41176470588235,22.544117647059124,75.38235294117646,22.11765882352954,16.058823529411764,2.858823529411768,79.56470588235406
1571109720.0,1021.6252777777627,0.0,65.27777777777777,22.558633333333617,75.86111111111111,21.979936111111428,17.083333333333332,2.9250000000000034,127.79444444444448
1571110320.0,1021.5532352941043,0.0,65.38235294117646,22.624182352941585,76.0,21.947688235294258,17.470588235294116,2.514705882352934,146.04705882353036
1571110920.0,1021.5819999999949,0.0,65.5,22.699995000000193,75.7,22.03611000000017,23.35,2.5649999999999826,117.0399999999986
1571111520.0,1021.5905000000046,0.0,65.45,22.786100000000438,75.55,22.069425000000486,29.0,2.677500000000011,130.05999999999875
1571112120.0,1021.5963157894571,0.0,65.86842105263158,22.67103157894742,75.5,22.049707894737352,10.842105263157896,2.5342105263157806,42.773684210525936
1571112720.0,1021.6807894736894,0.0,66.05263157894737,22.58188684210518,75.0,22.103818421052576,9.552631578947368,2.913157894736834,60.69473684210578
1571113320.0,1021.7340624999971,0.0,66.75,22.59895000000049,75.0,22.14237499999992,6.9375,2.3062500000000123,52.6812500000005
1571113920.0,1021.8338405797172,0.0,67.0,22.702093478260945,74.76811594202898,22.125615942028933,7.391304347826087,2.699999999999999,54.32028985507228
1571114520.0,1021.8289999999885,0.0,66.93333333333334,22.80741333333332,74.63333333333334,22.118516666666732,3.7666666666666666,2.6550000000000074,24.266666666666612
1571115120.0,1021.8833333333345,0.0,66.75757575757575,22.97895606060602,75.0,22.06649545454547,2.8636363636363638,2.6863636363636276,16.978787878787838
1571115720.0,1021.9660714285857,0.0,66.5,23.142864285714346,74.71428571428571,22.01784642857146,5.642857142857143,2.7482142857143073,38.499999999999226
1571116320.0,1021.9771052631546,0.0,66.5,23.283623684210433,74.52631578947368,22.03801315789518,5.7105263157894735,2.8657894736842016,42.77894736842091
1571116920.0,1021.9900000000031,0.0,66.5,23.36573333333338,74.66666666666667,22.01853333333332,0.8333333333333334,2.962499999999986,6.483333333333257
1571118720.0,1022.257142857149,0.0,65.5,23.72224285714276,75.5,21.873014285714316,0.0,2.539285714285718,10.24285714285715
1571119320.0,1022.3378125000072,0.0,65.5,23.78991874999974,75.65625,21.835071875000143,2.03125,2.9390624999999737,18.81250000000012
1571119920.0,1022.4426470588182,0.0,65.38235294117646,23.839879411764098,76.3529411764706,21.75652647058828,2.2941176470588234,2.6867647058823816,21.34705882352971
1571120520.0,1022.4825000000142,0.0,65.0,23.86421388888902,77.38888888888889,21.606488888888652,4.666666666666667,2.575000000000033,58.555555555555074
1571121120.0,1022.4324999999951,0.0,65.0,23.86947499999999,77.2,21.57222999999995,10.85,2.7675000000000263,150.31000000000262
1571121720.0,1022.4412500000009,0.0,65.15625,23.901062499999874,77.46875,21.638899999999946,18.1875,2.5031250000000225,284.6499999999987
1571122320.0,1022.5113157894674,0.0,65.5,23.902044736841795,77.42105263157895,21.660823684210424,26.157894736842106,2.557894736842093,322.65263157894714
1571122920.0,1022.5647368421011,0.0,65.44736842105263,23.93566052631605,76.94736842105263,21.71490789473657,33.078947368421055,2.5578947368420857,343.13684210526736
1571123520.0,1022.6845000000019,0.0,65.4,23.952740000000215,76.5,21.783329999999687,35.7,2.7000000000000135,357.2300000000017
1571124120.0,1022.7580555555555,0.0,65.27777777777777,23.967605555555824,76.22222222222223,21.853399999999468,40.80555555555556,2.5500000000000314,311.4722222222265
1571124720.0,1022.8060526315691,0.0,64.94736842105263,23.979521052630872,75.36842105263158,22.019002631578644,116.8157894736842,2.628947368421062,447.21578947367937
1571125320.0,1022.839736842109,0.0,64.55263157894737,23.981007894736944,74.15789473684211,22.394734210526156,151.52631578947367,3.1026315789473777,577.0842105263096
1571125920.0,1022.8597222222166,0.0,64.5,24.02778333333299,73.5,22.601849999999743,171.11111111111111,3.3249999999999558,711.3111111111072
1571126520.0,1022.8541666666604,0.0,64.5,24.063255555555706,73.38888888888889,22.6527805555554,189.91666666666666,3.2250000000000023,544.083333333336
1571127120.0,1022.899499999987,0.0,64.5,24.125005000000026,73.45,22.727754999999956,204.3,3.0824999999999756,361.47999999999325
1571127720.0,1022.9786000000033,0.0,64.78,24.195576000000074,72.86,22.811104000000004,224.44,3.3120000000000096,231.53199999999924
1571128320.0,1023.025500000014,0.0,64.6,24.252790000000434,70.45,22.930554999999607,222.75,3.10500000000003,200.95000000000118
1571128920.0,1023.0881578947424,0.0,64.39473684210526,24.308476315789065,68.6842105263158,22.972223684210775,248.57894736842104,3.221052631578925,199.20526315789556
1571129520.0,1023.1631249999891,0.0,63.90625,24.336831250000014,68.03125,23.130209375000227,267.1875,3.4874999999999705,190.28750000000127
1571130120.0,1023.1502631578976,0.0,63.5,24.409373684210355,68.71052631578948,23.133036842105586,244.10526315789474,3.907894736842094,167.41578947368578
1571130720.0,1023.1454999999947,0.0,63.15,24.47221000000008,69.65,23.047214999999653,171.35,2.8800000000000185,159.2200000000021
1571131320.0,1023.2328947368403,0.0,63.0,24.551163157894916,68.92105263157895,23.048234210526658,237.28947368421052,3.2921052631579086,141.40526315789685
1571131920.0,1023.2847368421056,0.0,62.73684210526316,24.635952631579027,67.76315789473684,23.13449210526303,340.92105263157896,3.4342105263158054,127.28421052631784
1571132520.0,1023.3097222222118,0.0,62.5,24.72065833333344,66.47222222222223,23.365747222222044,292.52777777777777,3.300000000000002,114.59999999999985
1571133120.0,1023.2689473684163,0.0,62.0,24.8040789473685,65.02631578947368,23.425452631578857,201.60526315789474,3.078947368421066,125.58421052631572
1571133720.0,1023.2809374999982,0.0,61.625,24.887140625000377,65.375,23.359390625000024,282.15625,3.178125000000018,110.1375000000002
1571134320.0,1023.229500000001,0.0,61.4,24.950000000000337,63.85,23.566665000000278,417.65,3.6674999999999933,130.54999999999967
1571134920.0,1023.1755555555501,0.0,61.0,25.043213888889266,65.02777777777777,23.763883333333133,422.22222222222223,3.8000000000000194,119.94444444444629
1571135520.0,1023.1002631578832,0.0,60.6578947368421,25.11987368421067,67.5,23.352331578947528,248.26315789473685,3.57631578947368,125.31578947368514
1571136120.0,1023.0286111111121,0.0,60.5,25.174369444444043,68.88888888888889,22.922813888889067,222.72222222222223,3.475000000000002,96.21111111111091
1571136720.0,1022.9559999999989,0.0,60.5,25.238884999999993,67.95,23.049980000000254,265.8,2.9474999999999776,106.45000000000005
1571137320.0,1022.8614999999763,0.0,60.5,25.29722499999952,68.05,23.224985000000018,269.15,3.2625000000000206,108.8399999999996
1571137920.0,1022.7931578947414,0.0,60.44736842105263,25.36111052631578,67.84210526315789,23.143265789473553,184.05263157894737,2.628947368421013,117.18947368420892
1571138520.0,1022.7186842105344,0.0,60.0,25.407910526315494,68.6842105263158,22.861105263157935,88.02631578947368,3.1973684210526367,114.95789473684222
1571139120.0,1022.7019444444405,0.0,60.0,25.450627777778113,69.41666666666667,22.691363888888716,79.52777777777777,2.84999999999998,124.9555555555538
1571139720.0,1022.6819999999843,0.0,60.0,25.44723000000041,71.45,22.519444999999624,54.15,3.6000000000000085,120.44000000000032
1571140320.0,1022.6742105263248,0.0,60.21052631578947,25.147660526315764,73.10526315789474,22.349407894737123,68.8157894736842,3.2210526315789267,138.29473684210802
1571140920.0,1022.7631578947286,0.0,60.78947368421053,24.014605263157907,74.44736842105263,22.510234210526647,70.44736842105263,2.4868421052631384,115.35263157894623
1571141520.0,1022.6506250000075,0.0,60.4375,23.984375000000234,73.96875,22.621528125000236,154.25,3.1921875000000237,120.70625000000047
1571142120.0,1022.5491666666642,0.0,60.97222222222222,23.976833333333442,73.66666666666667,22.854936111110955,140.19444444444446,3.4874999999999794,97.56111111111039
1571142720.0,1022.4399999999985,0.0,60.766666666666666,23.990733333333374,73.56666666666666,22.824060000000078,84.66666666666667,2.895000000000012,112.30666666666615
1571143320.0,1022.3919444444416,0.0,60.638888888888886,23.95212222222246,73.88888888888889,22.728383333332733,100.44444444444444,3.0374999999999996,116.59444444444463
1571143920.0,1022.2792857142912,0.0,61.0,23.946403571428927,73.5,22.708332142857227,70.85714285714286,2.97321428571428,135.3285714285723
1571187120.0,1020.5883333333331,0.0,64.5,24.999999999999986,77.5,22.25,125.5,3.150000000000006,170.6999999999995
1571187720.0,1020.4894444444321,0.0,64.5,24.995375000000116,78.30555555555556,22.151241666666326,80.91666666666667,2.34999999999999,140.66666666666782
1571188320.0,1020.4034210526331,0.0,64.5,24.93861315789534,78.36842105263158,22.05264999999993,97.94736842105263,2.226315789473687,113.61578947368598
1571188920.0,1020.3450000000042,0.0,64.5,24.901255555555505,78.0,22.089527777777683,89.16666666666667,2.2999999999999887,101.87777777777723
1571205120.0,1021.18125,0.0,65.0,23.611099999999997,78.0,21.062537499999998,1.25,1.8000000000000003,10.912499999999998
1571205720.0,1021.167,0.0,65.0,23.599999999999998,78.0,21.09445,8.4,2.115,39.05999999999999
1571206320.0,1021.2690000000002,0.0,65.0,23.59445,77.9,21.122219999999995,12.9,1.575,76.38000000000001
1571206920.0,1021.2959999999999,0.0,65.0,23.58335,77.0,21.161139999999996,12.6,1.575,83.16999999999999
1571207520.0,1021.333,0.0,65.0,23.561149999999998,77.0,21.216649999999998,15.0,1.44,86.4
1571208120.0,1021.3129999999999,0.0,65.0,23.55004,77.0,21.216649999999998,19.8,1.6200000000000003,136.09999999999997
1571208720.0,1021.251,0.0,65.0,23.5556,77.0,21.22776,45.4,1.8450000000000002,372.83000000000004
1571209320.0,1021.2859999999998,0.0,65.0,23.583349999999996,76.9,21.327770000000005,91.3,1.5299999999999998,534.2900000000001
1571209920.0,1021.1980000000001,0.0,65.0,23.611099999999997,76.0,21.516659999999998,99.7,1.7549999999999997,443.68
1571210520.0,1021.21,0.0,65.0,23.666689999999996,75.1,21.738890000000005,98.5,2.025,417.78000000000003
1571211120.0,1021.2049999999997,0.0,65.0,23.688899999999997,74.8,21.94999,236.0,2.115,510.68
1571211720.0,1021.234,0.0,65.0,23.761120000000005,73.3,22.30554,274.8,2.295,474.2099999999999
1571212320.0,1021.2950000000001,0.0,65.0,23.816650000000003,72.1,22.61669,318.9,2.25,733.88
1571212920.0,1021.2880000000001,0.0,65.0,23.877770000000005,71.1,22.827770000000005,352.3,2.3850000000000002,624.12
1571213520.0,1021.2950000000001,0.0,64.8,23.94441,71.1,22.983340000000002,381.5,2.52,433.0400000000001
1571214120.0,1021.399,0.0,64.1,24.04448,70.8,23.155569999999994,411.1,2.835,300.45
1571214720.0,1021.515,0.0,64.0,24.14446,70.3,23.205539999999992,431.3,3.1500000000000004,206.23999999999995
1571215320.0,1021.6719999999999,0.0,64.0,24.255570000000006,71.7,22.916680000000003,201.1,2.7,202.29
1571215920.0,1021.692,0.0,64.0,24.338870000000004,72.9,22.722199999999997,250.9,2.295,201.67999999999998
1571216520.0,1021.753,0.0,64.0,24.44442,73.0,22.761119999999995,229.2,3.105,176.53999999999996
1571217120.0,1021.863,0.0,64.0,24.544469999999997,73.9,22.605569999999997,198.8,3.0599999999999996,170.31
1571217720.0,1021.875,0.0,64.0,24.616669999999996,74.8,22.48332,158.6,2.52,175.20000000000002
1571218320.0,1021.8100000000001,0.0,64.0,24.70556,75.4,22.383320000000005,133.3,2.2049999999999996,159.03
1571218920.0,1021.7420000000002,0.0,64.0,24.761120000000005,76.0,22.377780000000005,100.2,2.16,136.75000000000003
1571219520.0,1021.6569999999999,0.0,64.0,24.811100000000003,76.5,22.272219999999997,111.2,2.07,140.55
1571220120.0,1021.476,0.0,64.0,24.838860000000004,77.7,22.20001,219.3,2.3850000000000002,140.98999999999998
1571220720.0,1021.417,0.0,64.0,24.9111,77.2,22.44442,204.2,2.0249999999999995,128.94
1571221320.0,1021.2630000000001,0.0,64.5,24.98888,77.5,22.48888,320.8,2.0250000000000004,116.88
1571221920.0,1021.0609999999999,0.0,64.8,25.066689999999998,77.3,22.59445,287.8,1.7100000000000002,146.49
1571222520.0,1020.863,0.0,65.0,25.161119999999993,77.8,22.694440000000004,403.9,2.025,133.39
1571223120.0,1020.549,0.0,65.1,25.29999,77.5,22.855550000000004,327.3,3.0150000000000006,136.03
1571223720.0,1020.3299999999999,0.0,65.8,25.361100000000004,78.3,23.050009999999997,636.0,1.9349999999999998,121.41999999999999
1571224320.0,1020.131,0.0,65.7,25.449980000000004,76.5,23.627789999999994,400.7,2.565,92.32000000000001
1571224920.0,1019.957,0.0,65.9,25.566689999999998,75.5,23.84444,660.0,3.0599999999999996,112.04999999999998
1571225520.0,1019.841,0.0,66.0,25.683349999999997,74.9,23.966680000000004,801.4,2.79,105.02000000000001
1571226120.0,1019.7180000000001,0.0,65.8,25.73888,74.5,24.127759999999995,820.3,2.9250000000000003,122.0
1571226720.0,1020.8729499999998,0.0,63.75,24.948604000000064,74.475,23.092218500000016,187.28,3.2895000000000016,103.16800000000046
1571227320.0,1020.913333333348,0.0,64.0,24.978383333333316,74.5,22.935183333333416,162.44444444444446,2.7499999999999982,108.27777777777852
1571227920.0,1020.8600000000009,0.0,64.0,25.042381578947886,75.21052631578948,22.62427631578942,69.02631578947368,2.889473684210514,124.46315789473962
1571228520.0,1020.8312962962873,0.0,64.0,25.031868518518444,75.70370370370371,22.4969314814814,167.11111111111111,2.666666666666654,95.90370370370418
1571229120.0,1020.7520588235348,0.0,64.0,25.004897058823634,75.55882352941177,22.527776470588382,102.29411764705883,2.5279411764705793,145.69411764705933
1571229720.0,1020.6566666666608,0.0,64.24242424242425,24.994948484848543,76.96969696969697,22.390592424242396,133.57575757575756,2.2363636363636514,126.16969696969564
1571230320.0,1020.6010714285845,0.0,64.5,24.988085714285763,77.60714285714286,22.301578571428536,143.03571428571428,2.7642857142857085,149.56428571428526
1571277120.0,1017.73,0.0,60.0,27.8889,66.0,25.0556,134.0,3.6,89.0
1571277720.0,1017.708,0.0,54.6,27.73334,67.5,24.699999999999996,144.4,3.2400000000000007,117.17999999999999
1571278320.0,1017.591,0.0,53.3,27.316660000000002,66.5,24.927780000000002,497.5,3.105,104.81000000000002
1571278920.0,1017.6819999999998,0.0,54.2,27.150009999999998,64.4,25.4389,475.5,2.835,106.08999999999999
1571279520.0,1017.6909999999998,0.0,55.0,27.0556,63.5,25.3111,146.7,2.43,125.68999999999998
1571280120.0,1017.5669999999998,0.0,55.0,27.038919999999997,62.4,25.105569999999997,233.4,3.6450000000000005,135.40000000000003
1571280720.0,1017.616,0.0,54.6,26.98888,63.2,24.805560000000003,167.2,2.2500000000000004,131.14000000000001
1571281320.0,1017.6029999999998,0.0,57.2,26.900000000000006,63.0,25.03889,390.3,3.0149999999999997,120.13000000000002
1571281920.0,1017.667,0.0,57.1,26.849970000000006,63.9,25.166689999999996,385.7,2.6550000000000002,121.18000000000002
1571282520.0,1017.735,0.0,57.0,27.04865,63.25,25.4097,351.125,2.0250000000000004,200.125
1571283120.0,1017.7810000000002,0.0,58.1,27.038919999999997,61.5,25.277790000000003,280.5,2.07,182.38000000000002
1571283720.0,1017.832,0.0,58.5,27.066699999999997,63.9,25.05,264.4,2.7,152.83999999999997
1571284320.0,1017.719,0.0,59.0,27.14446,65.3,24.761110000000002,268.7,2.2049999999999996,121.99000000000001
1571284920.0,1017.735,0.0,58.7,27.1667,65.5,24.688899999999997,228.8,2.7449999999999997,119.80999999999999
1571285520.0,1018.016,0.0,58.0,27.000009999999996,67.9,24.499990000000004,171.9,2.745,124.16
1571286120.0,1018.067,0.0,58.9,26.711109999999998,69.2,24.2,136.5,2.565,116.55999999999999
1571286720.0,1018.077,0.0,59.1,26.34998,69.7,23.97776,107.4,2.4300000000000006,154.49
1571287320.0,1018.1469999999999,0.0,61.1,26.100019999999994,70.0,23.822220000000005,87.3,2.0700000000000003,196.22
1571287920.0,1018.1049999999999,0.0,60.5,26.04447,68.6,23.711109999999998,53.2,2.0700000000000003,135.85999999999999
1571288520.0,1018.108,0.0,58.6,25.96111,68.2,23.54446,28.5,2.25,67.99000000000001
1571289120.0,1018.1999999999999,0.0,58.75,25.840250000000005,68.25,23.340275,12.625,1.96875,21.025
1571289720.0,1018.2769999999998,0.0,59.3,25.8333,69.5,23.0778,2.9,1.935,5.89
1571359920.0,1018.6525000000001,0.0,65.25,24.58335,72.0,23.09720000000006,133.0,1.5749999999999962,122.4499999999994
1571360520.0,1018.5964999999985,0.0,64.75,24.633355000000037,72.25,22.91667000000007,296.25,1.7549999999999926,122.13999999999984
1571361120.0,1018.4530000000071,0.0,64.5,24.719440000000045,72.25,22.91665499999983,331.95,1.9349999999999787,109.75999999999803
1571361720.0,1018.3244999999903,0.0,64.5,24.808330000000108,72.25,22.852770000000152,314.85,1.9125000000000205,118.03000000000074
1571362320.0,1018.2779999999977,0.0,64.5,24.894434999999778,71.75,22.913895000000753,313.5,2.2499999999999885,126.59999999999907
